,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,T
13914,13914,13949.0,18482.0,886.0,,,,2.99441,41.032940999999994,198.8072,14.69,-46.4,32.0,5.89,-0.602,K2,1.445,106.19766299999999,105.88733799999999,130.51568799999998,2.827e-05,4.818e-05,-1.225e-05,0.7839347451673847,0.7161599156564638,7.12191296736111e-08,-2.24953547e-07,,,Per,1,13914,,151.6351900787289,,,,3878.152919486904
90716,90716,90999.0,171654.0,,,,,18.56324,46.219152,330.033,1.07,12.64,-10.0,6.73,-0.863,A0,-0.053,33.549704999999996,-225.87235,238.28097000000002,-1.49e-06,2.169e-05,6.61e-06,4.8598447763906805,0.8066763722039287,5.187506381944444e-09,6.1280449e-08,,,Lyr,1,90716,,192.8412775639425,,,,10838.442605005413
54383,54383,54542.0,97063.0,,,,,11.161398,-54.714808999999995,324.6753,-27.66,3.26,0.0,7.07,-0.48700000000000004,B8V,-0.061,-183.045772,40.84543,-265.02819900000003,5.39e-06,4.34e-05,2.96e-06,2.9220470436296897,-0.9549535617069064,-1.3409946404166667e-07,1.5804924999999998e-08,,,Cen,1,54383,,136.39548675066376,,,,10956.021843649138
115226,115226,115591.0,220599.0,8903.0,,67    Peg,,23.41412,32.384882,145.1379,16.51,2.76,18.0,5.56,-0.249,B9III,-0.075,121.12571000000001,-18.725706,77.736525,1.611e-05,9.26e-06,1.15e-05,6.129802165373963,0.5652228120824987,8.004273865972223e-08,1.3380857e-08,,67.0,Peg,1,115226,,109.54687673339954,,,,11168.812960327412
58356,58356,58531.0,104147.0,,,,,12.003002,86.994433,289.0173,-38.4,-4.73,0.0,8.07,0.765,A2,0.135,-15.154036999999999,-0.011464,288.61974100000003,-6.66e-06,5.38e-05,-3.5e-07,3.142378589026033,1.518339280347739,-1.8616845333333328e-07,-2.2931687000000003e-08,,,UMi,1,58356,,43.05266104917108,,8.193,8.043,8702.787431221577
1952,1952,1957.0,,,,,,0.412684,-29.65203,224.7191,3.03,-6.46,0.0,10.63,3.872,F8,0.574,194.152556,21.058341,-111.17556100000002,-3.82e-06,2.91e-06,-6.12e-06,0.10804049153622704,-0.5175255540409263,1.468985452083333e-08,-3.1318963e-08,,,Scl,1,1952,,2.4615009062337663,,10.695,10.585,6071.247254879856
41169,41169,41286.0,70803.0,,,,,8.423254,37.388452,178.2531,-17.69,-33.27,0.0,7.93,1.675,F5,0.451,-83.94324399999999,114.071105,108.238082,1.97e-06,2.312e-05,-2.284e-05,2.2052028245690245,0.6525515826467787,-8.576354009027778e-08,-1.61297511e-07,,,Lyn,1,41169,,18.62087136662868,,,,6619.8111716624835
111499,111499,111850.0,,,,,,22.656816,65.944703,295.858,9.58,3.75,0.0,9.37,2.015,A5,0.441,113.21746399999999,-41.538694,270.16346699999997,1.2e-07,1.459e-05,2.19e-06,5.931540431395067,1.1509521840794887,4.6445150597222217e-08,1.8180513e-08,,,Cep,1,111499,,13.614446824659494,,,,6669.180639456661
17656,17656,17698.0,23597.0,,,,,3.790464,29.875778999999998,284.9003,4.18,-5.33,0.0,8.19,0.917,B8,0.184,135.063978,206.847934,141.91488600000002,-2.83e-06,6.23e-06,-6.38e-06,0.9923411783206036,0.5214307088950213,2.0265211847222217e-08,-2.5840568999999998e-08,,,Tau,1,17656,,37.42829122408053,,,,8288.937030539451
106806,106806,107149.0,206342.0,,,,,21.703484,-32.506593,264.5503,-7.19,5.57,0.0,7.09,-0.023,K1III,1.227,183.980297,-126.199223,-142.168447,-2.05e-06,-9.78e-06,6.02e-06,5.681958920991592,-0.5673470847139325,-3.4858103631944445e-08,2.7004122e-08,,,PsA,1,106806,,88.96107044092287,,,,4256.423179732712
36048,36048,36149.0,57666.0,,,,,7.446208,64.946844,251.8892,-6.38,7.76,0.0,8.2,1.194,G0,0.953,-39.426986,99.110424,228.190284,1.041e-05,-5.1e-06,4.01e-06,1.9494125693527629,1.1335362661884838,-3.0931112819444446e-08,3.7621540999999994e-08,,,Cam,1,36048,,29.00013369054069,,,,4858.492605410197
32240,32240,32325.0,262919.0,,,,,6.7481539999999995,23.227848,192.6782,-23.86,1.91,0.0,8.85,2.426,K2,1.213,-34.458815,173.67494299999998,75.990085,2.2e-05,3.65e-06,1.64e-06,1.7666624928302384,0.40540242502448376,-1.1567654418055555e-07,9.259941e-09,,,Gem,1,32240,,9.32395137540633,,,,4283.376572309172
84335,84335,84593.0,156251.0,,,,,17.292873999999998,-25.105180999999998,220.7506,-3.87,-21.0,0.0,9.17,2.45,F0V,0.41100000000000003,-36.794841,-196.480801,-93.660353,-2.32e-06,1.013e-05,-2.035e-05,4.527263826829968,-0.43816806784513,-1.87622894375e-08,-1.0181087199999998e-07,,,Oph,1,84335,,9.120108393559097,,,,6822.203449258034
14377,14377,14413.0,19313.0,,,,,3.10111,-13.434864000000001,124.3781,25.12,15.16,0.0,7.68,2.206,F5V,0.467,83.247823,87.77595600000001,-28.89798,-9.53e-06,1.196e-05,8.89e-06,0.8118685776204698,-0.23448260489466125,1.2178519655555557e-07,7.3497753e-08,,,Eri,1,14377,,11.418261895482225,,,,6542.444418721106
97984,97984,98295.0,345343.0,,,,,19.971577,22.138268,280.8989,-0.44,-6.11,0.0,9.15,1.9069999999999998,B5,0.27699999999999997,128.41480900000002,-226.29315699999998,105.85478700000002,1.03e-06,-3.02e-06,-7.71e-06,5.228546625334673,0.38638566380649375,-2.1331801944444444e-09,-2.9622115e-08,,,Vul,1,97984,,15.038343479613571,,,,7611.238099386896
55761,55761,55928.0,99736.0,,,,,11.461967,-60.49584,555.5556,-7.84,0.1,0.0,6.86,-1.864,K3III,1.551,-270.894007,38.411722999999995,-483.51111799999995,2.73e-06,2.094e-05,1.3e-07,3.000735884417815,-1.0558515957578862,-3.8009392555555555e-08,4.84813e-10,,,Cen,1,55761,,484.84173870844637,,,,3718.3749969701685
45234,45234,45365.0,80214.0,,,,,9.245114,-68.28395400000001,671.1409,-8.55,7.97,0.0,8.97,-0.16399999999999998,B8Vn,-0.04,-186.492276,163.972035,-623.5093509999999,2.8e-07,3.68e-05,9.59e-06,2.420365180298765,-1.1917798289030623,-4.14515696875e-08,3.863965e-08,,,Car,1,45234,,101.29779687601015,,,,10653.269912529171
64244,64244,64449.0,114793.0,4987.0,,,,13.209975,18.751776,115.3403,-65.74,2.61,-20.0,6.51,1.2,G8III,0.8590000000000001,-103.783895,-34.021314000000004,37.078253000000004,7.4e-06,4.111e-05,-5.19e-06,3.458363418230506,0.32728023471932377,-3.187165135972221e-07,1.2653637e-08,,,Com,1,64244,,28.84031503126606,,,,5108.945464414121
78169,78169,78405.0,143119.0,,,,,16.006086,-43.822752,578.0347,-2.56,-3.11,0.0,7.4,-1.41,G3Ib,1.193,-207.94604099999998,-361.502102,-400.248408,-3.21e-06,8.81e-06,-6.29e-06,4.190383598401735,-0.7648513049299188,-1.2411230222222224e-08,-1.5077705e-08,,,Nor,1,78169,,319.15378551007615,,,,4322.507961237437
93164,93164,93457.0,177024.0,,,,,19.033578,23.085288000000002,204.0816,12.23,1.44,0.0,8.62,2.0709999999999997,A0,0.092,50.182717,-180.90798999999998,80.020581,1.151e-05,3.77e-06,1.31e-06,4.98297908281124,0.4029142770865237,5.929271313194445e-08,6.981316999999999e-09,,,Vul,1,93164,,12.93004391796279,,,,9105.706876090442
84216,84216,84474.0,156496.0,,,,,17.269501,39.153383000000005,190.8397,-14.16,11.07,0.0,9.13,2.727,A2,0.254,-28.129726,-145.29020500000001,120.49591699999999,-1.163e-05,8.84e-06,7.94e-06,4.52114471731585,0.6833554546026476,-6.864961716666667e-08,5.3668874e-08,,,Her,1,84216,,7.0664290042520745,,,,7767.319734251719
14592,14592,14628.0,19692.0,,,,,3.149036,-39.615724,480.7692,56.83,20.85,0.0,9.24,0.83,K0/K1III,1.072,251.465595,271.89671200000004,-306.55547,-7.62e-05,0.00011268,3.743e-05,0.8244158207966283,-0.691424815518045,2.755196146597222e-07,1.0108365199999998e-07,,,Eri,1,14592,,40.55085354483837,,,,4576.2618171049635
66973,66973,67186.0,119931.0,,,,,13.768542000000002,5.115632,46.3822,-107.79,-11.16,0.0,7.21,3.878,G0,0.563,-41.333563,-20.63349,4.135717,-1.103e-05,2.158e-05,-2.5e-06,3.60459573741917,0.0892846165794475,-5.225806662708333e-07,-5.4105206e-08,,,Vir,1,66973,,2.4479356661960656,HT,7.553,7.1129999999999995,6116.299236564012
36229,36229,36331.0,59110.0,,,,,7.478314999999999,2.283481,160.7717,-4.62,-27.25,0.0,7.39,1.359,A0,0.086,-60.632259999999995,148.76234399999998,6.40574,3.02e-06,2.14e-06,-2.122e-05,1.9578183520140695,0.03985425402238875,-2.239839204166666e-08,-1.3211172699999997e-07,,,CMi,1,36229,,24.911506965638623,,,,9165.248105857214
11894,11894,11924.0,15866.0,,,,,2.565065,31.580577,90.7441,-63.4,-58.54,-44.0,8.0,3.2110000000000003,G0III,0.66,60.519702,48.098073,47.522221,-2.1e-06,-3.729e-05,-4.55e-05,0.6715323844961071,0.55118505466313,-3.073718734722222e-07,-2.83809928e-07,,,Tri,1,11894,,4.524806378555483,,,,5742.128942309952
109868,109868,110214.0,212042.0,,,,,22.32544,64.788501,92.5926,-21.04,-40.51,0.0,7.38,2.5469999999999997,A5,0.33,35.710987,-16.742286,83.772375,1.089e-05,-1.553e-05,-7.75e-06,5.844786567458013,1.1307726555173163,-1.0200479838888887e-07,-1.96398021e-07,,,Cep,1,109868,,8.340651974086626,,,,7276.378482352381
111167,111167,111517.0,214059.0,,,,,22.593935000000002,5.373377,86.881,426.72,-207.06,-6.4,8.26,3.565,G4V,0.6779999999999999,80.704596,-31.126699,8.136028,6.622e-05,0.00016709,-8.744e-05,5.915078370973204,0.09378312326694747,2.068796937666667e-06,-1.003855206e-06,,,Peg,1,111167,,3.2658783217233576,,,,5678.0131097884705
13981,13981,14015.0,,,,,,3.006984,84.647871,166.3894,-14.27,13.29,0.0,9.92,3.8139999999999996,F5,0.47700000000000004,10.954431,10.994436,165.663983,6.2e-07,-1.568e-05,1e-06,0.7872266806495182,1.477384049777707,-6.918291221527778e-08,6.4431738e-08,,,Cep,1,13981,,2.5965697902737834,,,,6495.075374721187
87543,87543,87814.0,162894.0,,,,,17.938667000000002,-53.34511,237.5297,-43.11,-71.67,0.0,8.06,1.181,K0III,1.166,-2.2770029999999997,-141.785455,-190.557231,-4.857e-05,6.699e-05,-4.927e-05,4.696332099222195,-0.931047804327185,-2.090031776875e-07,-3.4746596399999994e-07,,,Ara,1,87543,,29.34945222269793,,,,4376.540476528758
47177,47177,47310.0,83425.0,3834.0,,,,9.640913000000001,4.649293,90.5797,-165.45,-49.93,45.0,4.68,-0.105,K3III,1.31,-73.603912,52.281093,7.3421009999999995,3.22e-06,8.682e-05,-1.812e-05,2.5239852464129484,0.08114546790963749,-8.021242344791666e-07,-2.4206747e-07,,,Hya,1,47177,,95.94006315159336,,,,4103.639505412454
80841,80841,81087.0,,,,,,16.562242,61.7183,274.7253,-7.88,9.59,0.0,9.96,2.766,G5,0.9079999999999999,-47.846578,-121.05408200000001,241.930992,-5.63e-06,1.432e-05,6.05e-06,4.335984837720967,1.0771875408192713,-3.820331802777779e-08,4.6493631e-08,,,Dra,1,80841,,6.817105263058534,,,,4975.0679944865105
3222,3222,3229.0,3764.0,,,,,0.684833,58.858424,909.0909,-2.72,-3.21,0.0,8.61,-1.183,A2,-0.003,462.604496,83.839995,778.083672,1.405e-05,-9.64e-06,-7.32e-06,0.179288754614344,1.0272732998279588,-1.3186932111111113e-08,-1.5562519e-08,,,Cas,1,3222,,258.9405105739233,,,,10162.813196598341
71954,71954,72179.0,,,,,,14.763589999999999,3.7507669999999997,255.102,-0.9,-15.89,0.0,10.43,3.3960000000000004,F8,0.6,-190.786676,-168.519997,16.687877,-1.7e-06,-2e-08,-1.961e-05,3.8650987308209226,0.06546323492718625,-4.363323125e-09,-7.7036893e-08,,,Vir,1,71954,,3.815926491189337,,,,5967.543450190654
25987,25987,26052.0,36727.0,,,,,5.557478,-9.392897,346.0208,3.47,-3.43,0.0,9.04,1.344,A5,0.23800000000000002,39.461339,339.093093,-56.471862,-5.89e-06,-2.6e-07,-5.68e-06,1.454944260201554,-0.16393698650470376,1.6823034715277775e-08,-1.6629109e-08,,,Ori,1,25987,,25.258060548319605,,,,7880.110706003703
59826,59826,60009.0,106983.0,4679.0,,Zet Cru,,12.307298,-64.00307099999999,109.6491,-33.19,-10.38,16.0,4.06,-1.14,B2.5V,-0.168,-47.906339,-3.862337,-98.554663,-3.62e-06,1.741e-05,-1.713e-05,3.2220431170404704,-1.1170643143320251,-1.6090966057638891e-07,-5.0323660000000005e-08,Zet,,Cru,1,59826,,248.88573182823933,,,,12859.619949881899
7060,7060,7074.0,,,,,,1.51922,39.39026,531.9149,29.05,-12.16,0.0,8.7,0.071,K2,1.337,378.99739500000004,159.224952,337.552738,-1.067e-05,7.677e-05,-2.423e-05,0.3977309013357743,0.6874897251582488,1.408383742013889e-07,-5.8953343e-08,,,And,1,7060,,81.58306174490077,,,,4056.377163397501
60767,60767,60956.0,108754.0,,Gl 469.1,,,12.495204,-3.3329699999999995,48.6381,-328.02,-562.64,0.1,8.99,5.555,G7V,0.703,-48.148348999999996,-6.27736,-2.827746,-2.46e-06,7.768e-05,-0.00013244,3.2712368179989437,-0.05817129186230501,-1.5902858349583332e-06,-2.727755692e-06,,,Vir,1,60767,,0.5223961889991198,,,,5591.46068929969
32111,32111,32196.0,48347.0,,,,,6.720905,6.116993,159.7444,-6.45,-6.68,15.0,7.87,1.8530000000000002,B9V,0.03,-29.799658,156.014553,17.022213,1.94e-06,1.646e-05,-3.51e-06,1.759528687383279,0.10676167162641126,-3.127048239583333e-08,-3.2385552999999996e-08,,,Mon,1,32111,,15.805200152842573,,,,9765.803484638669
16316,16316,16357.0,21589.0,,,,,3.512521,42.202438,76.5697,93.42,-18.84,0.0,6.92,2.5,F2,0.387,34.381794,45.112790000000004,51.435858,-2.473e-05,2.476e-05,-5.18e-06,0.9195759679882284,0.7365714917846512,4.52912940375e-07,-9.133889699999999e-08,,,Per,1,16316,,8.709635899560805,,,,6950.232159734053
117482,117482,117849.0,223972.0,,,,,23.901926,15.902116,116.8224,69.88,4.98,0.0,8.39,3.052,F0,0.298,112.31471499999999,-2.884375,32.008724,2.4e-07,3.958e-05,2.71e-06,6.25750965239325,0.2775442872575587,3.387877999722222e-07,2.4143721e-08,,,Peg,1,117482,,5.238416190277907,,,,7474.5981116193
32694,32694,32780.0,50180.0,,,,,6.834263000000001,-42.145383,228.833,-5.54,-2.31,0.0,8.36,1.5619999999999998,K1III,1.1909999999999998,-36.762948,165.63626299999999,-153.550174,6.37e-06,-3.5e-07,-1.9e-06,1.7892058129865684,-0.7355757039929649,-2.6858677902777772e-08,-1.1199196000000003e-08,,,Pup,1,32694,,20.66331517564482,,,,4326.462366380157
63075,63075,63276.0,112563.0,,,,,12.966939,-38.917198,197.6285,-28.35,5.38,0.0,6.72,0.24100000000000002,A3V,0.107,-148.865237,-38.510427,-124.149557,-9.94e-06,2.548e-05,4.01e-06,3.394736629359064,-0.6792332347739599,-1.374446784375e-07,2.6082976e-08,,,Cen,1,63075,,69.75896043328048,,,,8960.533830431375
97220,97220,97530.0,,,,,,19.822503,-62.98940699999999,155.0388,-27.25,-500.0,0.0,10.89,4.938,A,0.42,32.335196,-62.5479,-138.127567,-0.00017194,0.000288,-0.00017068,5.189519202022381,-1.0993725545985176,-1.3211172795138892e-07,-2.4240684019999997e-06,,,Pav,1,97220,,0.922146665124264,,10.965,10.805,6775.501819033036
27547,27547,27616.0,,,,,,5.847289,-10.199917999999998,159.2357,12.45,2.14,0.0,9.61,3.6,F2,0.39,6.263923999999999,156.593885,-28.19799,-9.59e-06,6.8e-07,1.63e-06,1.5308165571439032,-0.17802216121864498,6.035930322916666e-08,1.0375011999999999e-08,,,Ori,1,27547,,3.1622776601683777,,,,6933.9434519686
36251,36251,36354.0,,,,,,7.482285000000001,33.4551,132.2751,-71.94,-118.85,0.0,9.68,4.073,G0,0.6940000000000001,-41.759370000000004,102.153689,72.92106,2.68e-05,5.635e-05,-6.358e-05,1.9588575462190845,0.5839016512407337,-3.487749617916667e-07,-5.76201059e-07,,,Gem,1,36251,,2.045502431109353,,,,5622.292835657084
11805,11805,11834.0,15959.0,,,,,2.546866,-38.583855,340.1361,-13.39,-1.9,0.0,8.85,1.192,K0III,1.012,208.937503,164.435239,-212.12906099999998,1.212e-05,-1.856e-05,-2.45e-06,0.6667680579801715,-0.6734153136002662,-6.49165518263889e-08,-9.211459000000001e-09,,,For,1,11805,,29.05360314303147,,,,4714.110075284991
7725,7725,7740.0,10164.0,475.0,,105    Psc,,1.6613380000000002,16.405858,120.1923,82.41,-11.56,17.0,5.98,0.581,K2III,1.119,104.564097,48.581576,33.9471,-3.38e-06,5.138e-05,-1.55e-06,0.4349372109308488,0.2863362356109662,3.9953495414583335e-07,-5.6044460999999994e-08,,105.0,Psc,1,7725,,51.00350239594469,,,,4474.060364102422
40849,40849,40963.0,,,,,,8.359928,-1.9883819999999999,588.2353,1.26,-13.3,0.0,9.61,0.762,K2,1.115,-340.539372,479.204695,-20.409912,-2.17e-06,-3.15e-06,-3.79e-05,2.1886239154507083,-0.03470381420191625,6.108652375000001e-09,-6.4480219e-08,,,Hya,1,40849,,43.17178444709226,,,,4482.57127508473
19528,19528,19577.0,26753.0,,,,,4.195257,-47.085478,237.5297,2.77,10.21,0.0,7.07,0.191,K0III,0.9470000000000001,73.605273,144.016119,-173.959707,1.08e-06,9.12e-06,8.01e-06,1.098315662506716,-0.8217966148795849,1.3429338951388886e-08,4.9499476e-08,,,Hor,1,19528,,73.04659895204111,,,,4873.701288598328
61795,61795,61988.0,,,,,,12.704125999999999,46.037071999999995,813.0081,-36.59,10.31,0.0,9.65,0.1,G8III,0.94,-554.8223370000001,-103.449893,585.194383,2.32e-06,0.00014713,2.821e-05,3.3259324468084,0.8034984893625375,-1.773933257152778e-07,4.998429e-08,,,CVn,1,61795,,79.43282347242817,,9.703,9.583,4891.572509518791
107092,107092,107435.0,239763.0,,,,,21.759851,60.512674,287.3563,8.07,34.82,0.0,8.98,1.6880000000000002,K0,1.206,117.81009099999999,-78.279398,250.133488,-2.895e-05,3.273e-05,2.388e-05,5.69671569633906,1.0561454061060764,3.912446402083334e-08,1.68812123e-07,,,Cep,1,107092,,18.399244897966717,,,,4296.987843968399
94078,94078,94373.0,179586.0,,,,,19.207908,18.001939,140.647,4.16,15.93,-33.8,7.45,1.709,F0,0.402,41.597854999999996,-127.128887,43.466747,-8.57e-06,3.532e-05,-3.5e-07,5.02861852147218,0.31419311176966624,2.0168249111111108e-08,7.7230819e-08,,,Sge,1,94078,,18.046791465567214,,,,6869.609713098875
110360,110360,110706.0,212882.0,,,,,22.429693,63.328325,309.5975,24.35,-0.43,8.0,6.86,-0.594,M4III,1.518,127.392256,-55.535948,276.65434700000003,1.85e-05,3.18e-05,7.02e-06,5.872079981956147,1.1052877727588926,1.1805213121527777e-07,-2.084698e-09,,,Cep,1,110360,,150.52200686321297,,,,3766.6318045085154
39915,39915,40028.0,68295.0,,,,,8.175925,-30.907885999999998,729.927,-3.49,2.49,0.0,8.67,-0.6459999999999999,A0IV,-0.004,-337.775534,527.37628,-374.93382599999995,7.96e-06,1.047e-05,7.56e-06,2.1404521079500225,-0.5394443733712251,-1.6919997451388888e-08,1.207186e-08,,,Pup,1,39915,,157.90649727284276,,,,10175.407743557467
68853,68853,69074.0,123319.0,,,,,14.139211999999999,-53.927461,55.2792,-142.12,43.42,0.0,9.2,5.487,G2IV/V,0.6579999999999999,-27.576521999999997,-17.290627999999998,-44.680640000000004,-2.82e-05,2.727e-05,6.85e-06,3.701636965099476,-0.941211760071625,-6.890172028055557e-07,2.1050609999999998e-07,,,Cen,1,68853,,0.5561603195975923,,,,5749.3487918685
23350,23350,23404.0,32202.0,,,,,5.029905,11.375287,465.1163,-7.47,-11.29,12.6,7.17,-1.168,B8,0.038,114.564376,441.35315,91.73700699999999,2.074e-05,1.286e-05,-2.241e-05,1.316826123113658,0.19853621106469002,-3.62155819375e-08,-5.473546400000001e-08,,,Ori,1,23350,,255.38771357793223,,,,9674.687625366816
89531,89531,89811.0,168169.0,,,,,18.328359,-29.619926,636.9427,-3.43,-12.28,0.0,8.07,-0.951,G6III,1.0979999999999999,47.540528,-551.66435,-314.805252,-1.216e-05,1.776e-05,-3.296e-05,4.798353165495294,-0.5169652349322913,-1.662910924305556e-08,-5.9535119000000005e-08,,,Sgr,1,89531,,209.12213301552868,,,,4519.125665779563
74852,74852,75082.0,135804.0,,,,,15.342670000000002,-64.462088,102.9866,-78.5,-58.44,0.0,8.63,3.5660000000000003,G0V,0.597,-28.455656,-34.080653999999996,-92.924832,-1.321e-05,4.533e-05,-1.258e-05,4.016701521936032,-1.1250756840947476,-3.8057873923611114e-07,-2.83325114e-07,,,TrA,1,74852,,3.2628717214308502,,,,5979.314712687195
71499,71499,71726.0,129171.0,,,,,14.671774,30.443837,53.5045,95.06,-44.25,0.0,7.7,4.058,G0,0.637,-35.296122,-29.697515000000003,27.110383000000002,1.142e-05,-2.261e-05,-9.89e-06,3.841061449558992,0.5313451948620362,4.6086388473611114e-07,-2.14530053e-07,,,Boo,1,71499,,2.073958204453832,,,,5826.348777503776
19154,19154,19202.0,26087.0,,,,,4.116147,-21.994062,158.4786,15.2,-12.14,0.0,6.65,0.65,A5m...,0.24,69.56955500000001,129.432977,-59.351901,-1.194e-05,2.45e-06,-8.65e-06,1.0776046438021951,-0.38386880499332504,7.369167944444443e-08,-5.885638e-08,,,Eri,1,19154,,47.86300923226381,,,,7865.81550424399
111849,111849,112203.0,215104.0,8644.0,,Rho Gru,,22.724992999999998,-41.414347,70.6215,10.23,-93.95,29.0,4.84,0.595,K0III,1.0270000000000001,50.039229999999996,-17.352188,-46.716271,2.06e-06,2.99e-06,-4.374e-05,5.9493892369688455,-0.7228167074714549,4.959643952083333e-08,-4.5548245200000005e-07,Rho,,Gru,1,111849,,50.350060878790465,,,,4678.8333022906045
79548,79548,79790.0,146143.0,6058.0,,Gam1Nor,,16.283593,-50.068121999999995,450.4505,-2.24,-3.96,-17.0,4.97,-3.298,F9Ia,0.7879999999999999,-125.594972,-260.4305,-345.408995,3.32e-06,1.815e-05,7.78e-06,4.263034627976518,-0.8738535749879338,-1.0859826444444443e-08,-1.9198621e-08,Gam-1,,Nor,1,79548,,1816.3519311765112,,,,5317.114570917844
107862,107862,108204.0,,,,,,21.921832000000002,12.94004,134.2282,-3.71,-43.9,0.0,10.47,4.831,G5,0.61,111.93079099999999,-67.714334,30.057888000000002,4.22e-06,-5.38e-06,-2.784e-05,5.739122268617359,0.22584629970945624,-1.7986587548611115e-08,-2.1283320499999999e-07,,,Peg,1,107862,,1.0176536626205337,,10.527000000000001,10.337,5928.662795375081
67307,67307,67520.0,120568.0,,,,,13.834948,14.806187,277.0083,-9.75,17.98,0.0,9.27,2.0580000000000003,F2,0.397,-237.498479,-123.761525,70.789516,-5.8e-07,1.446e-05,2.334e-05,3.6219809773933287,0.25841671973311625,-4.726933385416667e-08,8.716949900000001e-08,,,Boo,1,67307,,13.085791612450993,,,,6896.257195712109
52899,52899,53053.0,,,,,,10.854291,61.71591,132.4503,1.8,4.41,0.0,10.2,4.59,F8,0.456,-59.95863000000001,18.543815,116.636922,2.04e-06,-1.84e-06,1.34e-06,2.8416468013581544,1.0771458350774759,8.72664625e-09,2.1380282999999998e-08,,,UMa,1,52899,,1.2705741052085415,,10.274000000000001,10.124,6595.421995871784
21550,21550,21603.0,,,,,,4.637714,-43.238357,490.1961,2.41,5.24,0.0,10.51,2.0580000000000003,A2,0.18,124.67985700000001,334.640885,-335.801471,-2.39e-06,9.99e-06,9.07e-06,1.2141506372350848,-0.7546516997129351,1.1684009701388891e-08,2.5404236e-08,,,Cae,1,21550,,13.085791612450993,,10.568,10.468,8321.091831351987
23570,23570,23625.0,33293.0,,,,,5.07916,-64.545761,294.9853,-11.67,11.27,0.0,7.77,0.42100000000000004,K0IIICN...,1.0070000000000001,30.268836999999998,123.115439,-266.350734,1.968e-05,1.015e-05,6.93e-06,1.3297210549446303,-1.126536047913116,-5.657775652083333e-08,5.4638500999999994e-08,,,Dor,1,23570,,59.101703661024374,,,,4725.994033276685
13494,13494,13528.0,17922.0,,,,,2.9039080000000004,42.588782,42.7716,199.01,-83.58,25.5,6.88,3.7239999999999998,F5,0.537,22.819699,21.699635999999998,28.945058000000003,-6.02e-06,5.122e-05,4.89e-06,0.7602414212424247,0.7433144684363525,9.648277056736109e-07,-4.0520727399999997e-07,,,Per,1,13494,,2.820979953663428,,,,6225.704592092701
